created_date,product,city,repeat_status,repeat_count
2022-04-07,Tunaiku_PDF,Medan,New,98
2022-04-08,Tunaiku_PDF,Medan,New,101
2022-04-09,Tunaiku_PDF,Medan,New,59
2022-04-10,Tunaiku_PDF,Medan,New,48
2022-04-11,Tunaiku_PDF,Medan,New,120
2022-04-12,Tunaiku_PDF,Medan,New,84
2022-04-13,Tunaiku_PDF,Medan,New,131
2022-04-14,Tunaiku_PDF,Medan,New,73
2022-04-15,Tunaiku_PDF,Medan,New,95
2022-04-16,Tunaiku_PDF,Medan,New,47
2022-04-17,Tunaiku_PDF,Medan,New,69
2022-04-18,Tunaiku_PDF,Medan,New,85
2022-04-19,Tunaiku_PDF,Medan,New,87
2022-04-20,Tunaiku_PDF,Medan,New,102
2022-04-21,Tunaiku_PDF,Medan,New,116
2022-04-22,Tunaiku_PDF,Medan,New,109
2022-04-23,Tunaiku_PDF,Medan,New,56
2022-04-24,Tunaiku_PDF,Medan,New,56
2022-04-25,Tunaiku_PDF,Medan,New,104
2022-04-26,Tunaiku_PDF,Medan,New,101
2022-04-27,Tunaiku_PDF,Medan,New,103
2022-04-28,Tunaiku_PDF,Medan,New,98
2022-04-29,Tunaiku_PDF,Medan,New,103
2022-04-30,Tunaiku_PDF,Medan,New,61
2022-05-01,Tunaiku_PDF,Medan,New,69
2022-05-02,Tunaiku_PDF,Medan,New,91
2022-05-03,Tunaiku_PDF,Medan,New,94
2022-05-04,Tunaiku_PDF,Medan,New,102
2022-05-05,Tunaiku_PDF,Medan,New,98
2022-05-06,Tunaiku_PDF,Medan,New,106
2022-05-07,Tunaiku_PDF,Medan,New,51
2022-05-08,Tunaiku_PDF,Medan,New,68
2022-05-09,Tunaiku_PDF,Medan,New,96
2022-05-10,Tunaiku_PDF,Medan,New,118
2022-05-11,Tunaiku_PDF,Medan,New,136
2022-05-12,Tunaiku_PDF,Medan,New,114
2022-05-13,Tunaiku_PDF,Medan,New,105
2022-05-14,Tunaiku_PDF,Medan,New,67
2022-05-15,Tunaiku_PDF,Medan,New,57
2022-05-16,Tunaiku_PDF,Medan,New,103
2022-05-17,Tunaiku_PDF,Medan,New,95
2022-05-18,Tunaiku_PDF,Medan,New,97
2022-05-19,Tunaiku_PDF,Medan,New,106
2022-05-20,Tunaiku_PDF,Medan,New,99
2022-05-21,Tunaiku_PDF,Medan,New,62
2022-05-22,Tunaiku_PDF,Medan,New,61
2022-05-23,Tunaiku_PDF,Medan,New,97
2022-05-24,Tunaiku_PDF,Medan,New,116
2022-05-25,Tunaiku_PDF,Medan,New,97
2022-05-26,Tunaiku_PDF,Medan,New,106
2022-05-27,Tunaiku_PDF,Medan,New,112
2022-05-28,Tunaiku_PDF,Medan,New,64
2022-05-29,Tunaiku_PDF,Medan,New,60
2022-05-30,Tunaiku_PDF,Medan,New,79
2022-05-31,Tunaiku_PDF,Medan,New,100
2022-06-01,Tunaiku_PDF,Medan,New,132
2022-06-02,Tunaiku_PDF,Medan,New,100
2022-06-03,Tunaiku_PDF,Medan,New,98
2022-06-04,Tunaiku_PDF,Medan,New,61
2022-06-05,Tunaiku_PDF,Medan,New,63
2022-06-06,Tunaiku_PDF,Medan,New,93
2022-06-07,Tunaiku_PDF,Medan,New,114
2022-06-08,Tunaiku_PDF,Medan,New,111
2022-06-09,Tunaiku_PDF,Medan,New,81
2022-06-10,Tunaiku_PDF,Medan,New,68
2022-06-11,Tunaiku_PDF,Medan,New,55
2022-06-12,Tunaiku_PDF,Medan,New,51
2022-06-13,Tunaiku_PDF,Medan,New,104
2022-06-14,Tunaiku_PDF,Medan,New,99
2022-06-15,Tunaiku_PDF,Medan,New,111
2022-06-16,Tunaiku_PDF,Medan,New,108
2022-06-17,Tunaiku_PDF,Medan,New,86
2022-06-18,Tunaiku_PDF,Medan,New,56
2022-06-19,Tunaiku_PDF,Medan,New,337
2022-06-20,Tunaiku_PDF,Medan,New,111
2022-06-21,Tunaiku_PDF,Medan,New,101
2022-06-22,Tunaiku_PDF,Medan,New,120
2022-06-23,Tunaiku_PDF,Medan,New,117
2022-06-24,Tunaiku_PDF,Medan,New,95
2022-06-25,Tunaiku_PDF,Medan,New,54
2022-06-26,Tunaiku_PDF,Medan,New,52
2022-06-27,Tunaiku_PDF,Medan,New,107
2022-06-28,Tunaiku_PDF,Medan,New,101
2022-06-29,Tunaiku_PDF,Medan,New,94
2022-06-30,Tunaiku_PDF,Medan,New,110
2022-07-01,Tunaiku_PDF,Medan,New,106
2022-07-02,Tunaiku_PDF,Medan,New,51
2022-07-03,Tunaiku_PDF,Medan,New,60
2022-07-04,Tunaiku_PDF,Medan,New,103
2022-07-05,Tunaiku_PDF,Medan,New,121
2022-07-06,Tunaiku_PDF,Medan,New,99
2022-07-07,Tunaiku_PDF,Medan,New,98
2022-07-08,Tunaiku_PDF,Medan,New,101
2022-07-09,Tunaiku_PDF,Medan,New,65
2022-07-10,Tunaiku_PDF,Medan,New,59
2022-07-11,Tunaiku_PDF,Medan,New,97
2022-07-12,Tunaiku_PDF,Medan,New,91
2022-07-13,Tunaiku_PDF,Medan,New,95
2022-07-14,Tunaiku_PDF,Medan,New,94
2022-07-15,Tunaiku_PDF,Medan,New,99
2022-07-16,Tunaiku_PDF,Medan,New,58
2022-07-17,Tunaiku_PDF,Medan,New,51
2022-07-18,Tunaiku_PDF,Medan,New,101
2022-07-19,Tunaiku_PDF,Medan,New,93
2022-07-20,Tunaiku_PDF,Medan,New,94
2022-07-21,Tunaiku_PDF,Medan,New,102
2022-07-22,Tunaiku_PDF,Medan,New,98
2022-07-23,Tunaiku_PDF,Medan,New,55
2022-07-24,Tunaiku_PDF,Medan,New,66
2022-07-25,Tunaiku_PDF,Medan,New,69
2022-07-26,Tunaiku_PDF,Medan,New,103
2022-07-27,Tunaiku_PDF,Medan,New,693
2022-07-28,Tunaiku_PDF,Medan,New,90
2022-07-29,Tunaiku_PDF,Medan,New,86
2022-07-30,Tunaiku_PDF,Medan,New,51
2022-07-31,Tunaiku_PDF,Medan,New,46
2022-08-01,Tunaiku_PDF,Medan,New,72
2022-08-02,Tunaiku_PDF,Medan,New,69
2022-08-03,Tunaiku_PDF,Medan,New,88
2022-08-04,Tunaiku_PDF,Medan,New,89
2022-08-05,Tunaiku_PDF,Medan,New,89
2022-08-06,Tunaiku_PDF,Medan,New,57
2022-08-07,Tunaiku_PDF,Medan,New,55
2022-08-08,Tunaiku_PDF,Medan,New,93
2022-08-09,Tunaiku_PDF,Medan,New,76
2022-08-10,Tunaiku_PDF,Medan,New,98
2022-08-11,Tunaiku_PDF,Medan,New,88
2022-08-12,Tunaiku_PDF,Medan,New,68
2022-08-13,Tunaiku_PDF,Medan,New,54
2022-08-14,Tunaiku_PDF,Medan,New,454
2022-08-15,Tunaiku_PDF,Medan,New,70
2022-08-16,Tunaiku_PDF,Medan,New,99
2022-08-17,Tunaiku_PDF,Medan,New,86
2022-08-18,Tunaiku_PDF,Medan,New,71
2022-08-19,Tunaiku_PDF,Medan,New,72
2022-08-20,Tunaiku_PDF,Medan,New,52
2022-08-21,Tunaiku_PDF,Medan,New,40
2022-08-22,Tunaiku_PDF,Medan,New,76
2022-08-23,Tunaiku_PDF,Medan,New,79
2022-08-24,Tunaiku_PDF,Medan,New,107
2022-08-25,Tunaiku_PDF,Medan,New,64
2022-08-26,Tunaiku_PDF,Medan,New,657
2022-08-27,Tunaiku_PDF,Medan,New,42
2022-08-28,Tunaiku_PDF,Medan,New,41
2022-08-29,Tunaiku_PDF,Medan,New,75
2022-08-30,Tunaiku_PDF,Medan,New,73
2022-08-31,Tunaiku_PDF,Medan,New,86
2022-09-01,Tunaiku_PDF,Medan,New,76
2022-09-02,Tunaiku_PDF,Medan,New,64
2022-09-03,Tunaiku_PDF,Medan,New,42
2022-09-04,Tunaiku_PDF,Medan,New,42
2022-09-05,Tunaiku_PDF,Medan,New,83
2022-09-06,Tunaiku_PDF,Medan,New,83
2022-09-07,Tunaiku_PDF,Medan,New,82
2022-09-08,Tunaiku_PDF,Medan,New,67
2022-09-09,Tunaiku_PDF,Medan,New,73
2022-09-10,Tunaiku_PDF,Medan,New,36
2022-09-11,Tunaiku_PDF,Medan,New,46
2022-09-12,Tunaiku_PDF,Medan,New,81
2022-09-13,Tunaiku_PDF,Medan,New,55
2022-09-14,Tunaiku_PDF,Medan,New,73
2022-09-15,Tunaiku_PDF,Medan,New,71
2022-09-16,Tunaiku_PDF,Medan,New,76
2022-09-17,Tunaiku_PDF,Medan,New,38
2022-09-18,Tunaiku_PDF,Medan,New,39
2022-09-19,Tunaiku_PDF,Medan,New,71
2022-09-20,Tunaiku_PDF,Medan,New,77
2022-09-21,Tunaiku_PDF,Medan,New,75
2022-09-22,Tunaiku_PDF,Medan,New,78
2022-09-23,Tunaiku_PDF,Medan,New,73
2022-09-24,Tunaiku_PDF,Medan,New,38
2022-09-25,Tunaiku_PDF,Medan,New,41
2022-09-26,Tunaiku_PDF,Medan,New,74
2022-09-27,Tunaiku_PDF,Medan,New,65
2022-09-28,Tunaiku_PDF,Medan,New,66
2022-09-29,Tunaiku_PDF,Medan,New,58
2022-09-30,Tunaiku_PDF,Medan,New,77
2022-10-01,Tunaiku_PDF,Medan,New,51
2022-10-02,Tunaiku_PDF,Medan,New,38
2022-10-03,Tunaiku_PDF,Medan,New,74
2022-10-04,Tunaiku_PDF,Medan,New,83
2022-10-05,Tunaiku_PDF,Medan,New,62
2022-10-06,Tunaiku_PDF,Medan,New,74
2022-10-07,Tunaiku_PDF,Medan,New,79
2022-10-08,Tunaiku_PDF,Medan,New,40
2022-10-09,Tunaiku_PDF,Medan,New,41
2022-10-10,Tunaiku_PDF,Medan,New,81
2022-10-11,Tunaiku_PDF,Medan,New,69
2022-10-12,Tunaiku_PDF,Medan,New,69
2022-10-13,Tunaiku_PDF,Medan,New,596
2022-10-14,Tunaiku_PDF,Medan,New,84
2022-10-15,Tunaiku_PDF,Medan,New,46
2022-10-16,Tunaiku_PDF,Medan,New,45
2022-10-17,Tunaiku_PDF,Medan,New,76
2022-10-18,Tunaiku_PDF,Medan,New,64
2022-10-19,Tunaiku_PDF,Medan,New,80
2022-10-20,Tunaiku_PDF,Medan,New,70
2022-10-21,Tunaiku_PDF,Medan,New,69
2022-10-22,Tunaiku_PDF,Medan,New,42
2022-10-23,Tunaiku_PDF,Medan,New,48
2022-10-24,Tunaiku_PDF,Medan,New,89
2022-10-25,Tunaiku_PDF,Medan,New,68
2022-10-26,Tunaiku_PDF,Medan,New,88
2022-10-27,Tunaiku_PDF,Medan,New,75
2022-10-28,Tunaiku_PDF,Medan,New,80
2022-10-29,Tunaiku_PDF,Medan,New,46
2022-10-30,Tunaiku_PDF,Medan,New,42
2022-10-31,Tunaiku_PDF,Medan,New,71
2022-11-01,Tunaiku_PDF,Medan,New,78
2022-11-02,Tunaiku_PDF,Medan,New,84
2022-11-03,Tunaiku_PDF,Medan,New,84
2022-11-04,Tunaiku_PDF,Medan,New,103
2022-11-05,Tunaiku_PDF,Medan,New,49
2022-11-06,Tunaiku_PDF,Medan,New,40
2022-11-07,Tunaiku_PDF,Medan,New,91
2022-11-08,Tunaiku_PDF,Medan,New,89
2022-11-09,Tunaiku_PDF,Medan,New,83
2022-11-10,Tunaiku_PDF,Medan,New,72
2022-11-11,Tunaiku_PDF,Medan,New,77
2022-11-12,Tunaiku_PDF,Medan,New,55
2022-11-13,Tunaiku_PDF,Medan,New,52
2022-11-14,Tunaiku_PDF,Medan,New,96
2022-11-15,Tunaiku_PDF,Medan,New,100
2022-11-16,Tunaiku_PDF,Medan,New,90
2022-11-17,Tunaiku_PDF,Medan,New,54
2022-11-18,Tunaiku_PDF,Medan,New,74
2022-11-19,Tunaiku_PDF,Medan,New,41
2022-11-20,Tunaiku_PDF,Medan,New,60
2022-11-21,Tunaiku_PDF,Medan,New,92
2022-11-22,Tunaiku_PDF,Medan,New,88
2022-11-23,Tunaiku_PDF,Medan,New,86
2022-11-24,Tunaiku_PDF,Medan,New,101
2022-11-25,Tunaiku_PDF,Medan,New,77
2022-11-26,Tunaiku_PDF,Medan,New,44
2022-11-27,Tunaiku_PDF,Medan,New,45
2022-11-28,Tunaiku_PDF,Medan,New,91
2022-11-29,Tunaiku_PDF,Medan,New,85
2022-11-30,Tunaiku_PDF,Medan,New,107
2022-12-01,Tunaiku_PDF,Medan,New,93
2022-12-02,Tunaiku_PDF,Medan,New,75
2022-12-03,Tunaiku_PDF,Medan,New,53
2022-12-04,Tunaiku_PDF,Medan,New,49
2022-12-05,Tunaiku_PDF,Medan,New,92
2022-12-06,Tunaiku_PDF,Medan,New,110
2022-12-07,Tunaiku_PDF,Medan,New,97
2022-12-08,Tunaiku_PDF,Medan,New,89
2022-12-09,Tunaiku_PDF,Medan,New,98
2022-12-10,Tunaiku_PDF,Medan,New,54
2022-12-11,Tunaiku_PDF,Medan,New,61
2022-12-12,Tunaiku_PDF,Medan,New,100
2022-12-13,Tunaiku_PDF,Medan,New,88
2022-12-14,Tunaiku_PDF,Medan,New,86
2022-12-15,Tunaiku_PDF,Medan,New,96
2022-12-16,Tunaiku_PDF,Medan,New,101
2022-12-17,Tunaiku_PDF,Medan,New,70
2022-12-18,Tunaiku_PDF,Medan,New,51
2022-12-19,Tunaiku_PDF,Medan,New,88
2022-12-20,Tunaiku_PDF,Medan,New,116
2022-12-21,Tunaiku_PDF,Medan,New,108
2022-12-22,Tunaiku_PDF,Medan,New,101
2022-12-23,Tunaiku_PDF,Medan,New,107
2022-12-24,Tunaiku_PDF,Medan,New,69
2022-12-25,Tunaiku_PDF,Medan,New,68
2022-12-26,Tunaiku_PDF,Medan,New,94
2022-12-27,Tunaiku_PDF,Medan,New,112
2022-12-28,Tunaiku_PDF,Medan,New,123
2022-12-29,Tunaiku_PDF,Medan,New,102
2022-12-30,Tunaiku_PDF,Medan,New,106
2022-12-31,Tunaiku_PDF,Medan,New,57
2023-01-01,Tunaiku_PDF,Medan,New,55
2023-01-02,Tunaiku_PDF,Medan,New,110
2023-01-03,Tunaiku_PDF,Medan,New,121
2023-01-04,Tunaiku_PDF,Medan,New,121
2023-01-05,Tunaiku_PDF,Medan,New,91
2023-01-06,Tunaiku_PDF,Medan,New,120
2023-01-07,Tunaiku_PDF,Medan,New,67
2023-01-08,Tunaiku_PDF,Medan,New,72
2023-01-09,Tunaiku_PDF,Medan,New,95
2023-01-10,Tunaiku_PDF,Medan,New,123
2023-01-11,Tunaiku_PDF,Medan,New,121
2023-01-12,Tunaiku_PDF,Medan,New,93
2023-01-13,Tunaiku_PDF,Medan,New,111
2023-01-14,Tunaiku_PDF,Medan,New,56
2023-01-15,Tunaiku_PDF,Medan,New,65
2023-01-16,Tunaiku_PDF,Medan,New,139
2023-01-17,Tunaiku_PDF,Medan,New,117
2023-01-18,Tunaiku_PDF,Medan,New,113
2023-01-19,Tunaiku_PDF,Medan,New,92
2023-01-20,Tunaiku_PDF,Medan,New,111
2023-01-21,Tunaiku_PDF,Medan,New,63
2023-01-22,Tunaiku_PDF,Medan,New,50
2023-01-23,Tunaiku_PDF,Medan,New,95
2023-01-24,Tunaiku_PDF,Medan,New,126
2023-01-25,Tunaiku_PDF,Medan,New,133
2023-01-26,Tunaiku_PDF,Medan,New,113
2023-01-27,Tunaiku_PDF,Medan,New,121
2023-01-28,Tunaiku_PDF,Medan,New,65
2023-01-29,Tunaiku_PDF,Medan,New,60
2023-01-30,Tunaiku_PDF,Medan,New,139
2023-01-31,Tunaiku_PDF,Medan,New,96
2023-02-01,Tunaiku_PDF,Medan,New,122
2023-02-02,Tunaiku_PDF,Medan,New,104
2023-02-03,Tunaiku_PDF,Medan,New,106
2023-02-04,Tunaiku_PDF,Medan,New,78
2023-02-05,Tunaiku_PDF,Medan,New,66
2023-02-06,Tunaiku_PDF,Medan,New,106
2023-02-07,Tunaiku_PDF,Medan,New,108
2023-02-08,Tunaiku_PDF,Medan,New,124
2023-02-09,Tunaiku_PDF,Medan,New,100
2023-02-10,Tunaiku_PDF,Medan,New,110
2023-02-11,Tunaiku_PDF,Medan,New,64
2023-02-12,Tunaiku_PDF,Medan,New,60
2023-02-13,Tunaiku_PDF,Medan,New,92
2023-02-14,Tunaiku_PDF,Medan,New,116
2023-02-15,Tunaiku_PDF,Medan,New,111
2023-02-16,Tunaiku_PDF,Medan,New,116
2023-02-17,Tunaiku_PDF,Medan,New,80
2023-02-18,Tunaiku_PDF,Medan,New,62
2023-02-19,Tunaiku_PDF,Medan,New,73
2023-02-20,Tunaiku_PDF,Medan,New,89
2023-02-21,Tunaiku_PDF,Medan,New,141
2023-02-22,Tunaiku_PDF,Medan,New,121
2023-02-23,Tunaiku_PDF,Medan,New,111
2023-02-24,Tunaiku_PDF,Medan,New,109
2023-02-25,Tunaiku_PDF,Medan,New,59
2023-02-26,Tunaiku_PDF,Medan,New,77
2023-02-27,Tunaiku_PDF,Medan,New,113
2023-02-28,Tunaiku_PDF,Medan,New,115
2023-03-01,Tunaiku_PDF,Medan,New,129
2023-03-02,Tunaiku_PDF,Medan,New,118
2023-03-03,Tunaiku_PDF,Medan,New,99
2023-03-04,Tunaiku_PDF,Medan,New,65
2023-03-05,Tunaiku_PDF,Medan,New,70
2023-03-06,Tunaiku_PDF,Medan,New,111
2023-03-07,Tunaiku_PDF,Medan,New,96
2023-03-08,Tunaiku_PDF,Medan,New,134
2023-03-09,Tunaiku_PDF,Medan,New,114
2023-03-10,Tunaiku_PDF,Medan,New,102
2023-03-11,Tunaiku_PDF,Medan,New,70
2023-03-12,Tunaiku_PDF,Medan,New,62
2023-03-13,Tunaiku_PDF,Medan,New,90
2023-03-14,Tunaiku_PDF,Medan,New,114
2023-03-15,Tunaiku_PDF,Medan,New,124
2023-03-16,Tunaiku_PDF,Medan,New,520
2023-03-17,Tunaiku_PDF,Medan,New,104
2023-03-18,Tunaiku_PDF,Medan,New,63
2023-03-19,Tunaiku_PDF,Medan,New,64
2023-03-20,Tunaiku_PDF,Medan,New,111
2023-03-21,Tunaiku_PDF,Medan,New,125
2023-03-22,Tunaiku_PDF,Medan,New,125
2023-03-23,Tunaiku_PDF,Medan,New,139
2023-03-24,Tunaiku_PDF,Medan,New,129
2023-03-25,Tunaiku_PDF,Medan,New,58
2023-03-26,Tunaiku_PDF,Medan,New,63
2023-03-27,Tunaiku_PDF,Medan,New,119
2023-03-28,Tunaiku_PDF,Medan,New,89
2023-03-29,Tunaiku_PDF,Medan,New,119
2023-03-30,Tunaiku_PDF,Medan,New,100
2023-03-31,Tunaiku_PDF,Medan,New,107
2023-04-01,Tunaiku_PDF,Medan,New,65
2023-04-02,Tunaiku_PDF,Medan,New,52
2023-04-03,Tunaiku_PDF,Medan,New,141
2023-04-04,Tunaiku_PDF,Medan,New,107
2023-04-05,Tunaiku_PDF,Medan,New,135
2023-04-06,Tunaiku_PDF,Medan,New,90
2023-04-07,Tunaiku_PDF,Medan,New,99
2023-04-08,Tunaiku_PDF,Medan,New,71
2023-04-09,Tunaiku_PDF,Medan,New,64
2023-04-10,Tunaiku_PDF,Medan,New,120
2023-04-11,Tunaiku_PDF,Medan,New,123
2023-04-12,Tunaiku_PDF,Medan,New,104
2023-04-13,Tunaiku_PDF,Medan,New,129
2023-04-14,Tunaiku_PDF,Medan,New,115
2023-04-15,Tunaiku_PDF,Medan,New,54
2023-04-16,Tunaiku_PDF,Medan,New,67
2023-04-17,Tunaiku_PDF,Medan,New,119
2023-04-18,Tunaiku_PDF,Medan,New,113
2023-04-19,Tunaiku_PDF,Medan,New,117
2023-04-20,Tunaiku_PDF,Medan,New,120
2023-04-21,Tunaiku_PDF,Medan,New,87
2023-04-22,Tunaiku_PDF,Medan,New,64
2023-04-23,Tunaiku_PDF,Medan,New,63
2023-04-24,Tunaiku_PDF,Medan,New,121
2023-04-25,Tunaiku_PDF,Medan,New,108
2023-04-26,Tunaiku_PDF,Medan,New,144
2023-04-27,Tunaiku_PDF,Medan,New,106
2023-04-28,Tunaiku_PDF,Medan,New,94
2023-04-29,Tunaiku_PDF,Medan,New,76
2023-04-30,Tunaiku_PDF,Medan,New,71
2023-05-01,Tunaiku_PDF,Medan,New,117
2023-05-02,Tunaiku_PDF,Medan,New,113
2023-05-03,Tunaiku_PDF,Medan,New,113
2023-05-04,Tunaiku_PDF,Medan,New,121
2023-05-05,Tunaiku_PDF,Medan,New,102
2023-05-06,Tunaiku_PDF,Medan,New,80
2023-05-07,Tunaiku_PDF,Medan,New,69
2023-05-08,Tunaiku_PDF,Medan,New,109
2023-05-09,Tunaiku_PDF,Medan,New,111
2023-05-10,Tunaiku_PDF,Medan,New,101
2023-05-11,Tunaiku_PDF,Medan,New,125
2023-05-12,Tunaiku_PDF,Medan,New,100
2023-05-13,Tunaiku_PDF,Medan,New,66
2023-05-14,Tunaiku_PDF,Medan,New,88
2023-05-15,Tunaiku_PDF,Medan,New,89
2023-05-16,Tunaiku_PDF,Medan,New,116
2023-05-17,Tunaiku_PDF,Medan,New,99
2023-05-18,Tunaiku_PDF,Medan,New,108
2023-05-19,Tunaiku_PDF,Medan,New,109
2023-05-20,Tunaiku_PDF,Medan,New,56
2023-05-21,Tunaiku_PDF,Medan,New,71
2023-05-22,Tunaiku_PDF,Medan,New,134
2023-05-23,Tunaiku_PDF,Medan,New,123
2023-05-24,Tunaiku_PDF,Medan,New,131
2023-05-25,Tunaiku_PDF,Medan,New,139
2023-05-26,Tunaiku_PDF,Medan,New,120
2023-05-27,Tunaiku_PDF,Medan,New,48
2023-05-28,Tunaiku_PDF,Medan,New,69
2023-05-29,Tunaiku_PDF,Medan,New,80
2023-05-30,Tunaiku_PDF,Medan,New,108
2023-05-31,Tunaiku_PDF,Medan,New,98
2023-06-01,Tunaiku_PDF,Medan,New,120
2023-06-02,Tunaiku_PDF,Medan,New,100
2023-06-03,Tunaiku_PDF,Medan,New,70
2023-06-04,Tunaiku_PDF,Medan,New,74
2023-06-05,Tunaiku_PDF,Medan,New,101
2023-06-06,Tunaiku_PDF,Medan,New,122
2023-06-07,Tunaiku_PDF,Medan,New,82
2023-06-08,Tunaiku_PDF,Medan,New,96
2023-06-09,Tunaiku_PDF,Medan,New,128
2023-06-10,Tunaiku_PDF,Medan,New,60
2023-06-11,Tunaiku_PDF,Medan,New,64
2023-06-12,Tunaiku_PDF,Medan,New,103
2023-06-13,Tunaiku_PDF,Medan,New,93
2023-06-14,Tunaiku_PDF,Medan,New,104
2023-06-15,Tunaiku_PDF,Medan,New,116
2023-06-16,Tunaiku_PDF,Medan,New,106
2023-06-17,Tunaiku_PDF,Medan,New,75
2023-06-18,Tunaiku_PDF,Medan,New,62
2023-06-19,Tunaiku_PDF,Medan,New,113
2023-06-20,Tunaiku_PDF,Medan,New,109
2023-06-21,Tunaiku_PDF,Medan,New,131
2023-06-22,Tunaiku_PDF,Medan,New,95
2023-06-23,Tunaiku_PDF,Medan,New,116
2023-06-24,Tunaiku_PDF,Medan,New,69
2023-06-25,Tunaiku_PDF,Medan,New,60
2023-06-26,Tunaiku_PDF,Medan,New,110
2023-06-27,Tunaiku_PDF,Medan,New,121
2023-06-28,Tunaiku_PDF,Medan,New,107
2023-06-29,Tunaiku_PDF,Medan,New,104
2023-06-30,Tunaiku_PDF,Medan,New,92
2023-07-01,Tunaiku_PDF,Medan,New,81
2023-07-02,Tunaiku_PDF,Medan,New,62
2023-07-03,Tunaiku_PDF,Medan,New,94
2023-07-04,Tunaiku_PDF,Medan,New,90
2023-07-05,Tunaiku_PDF,Medan,New,103
2023-07-06,Tunaiku_PDF,Medan,New,115
2023-07-07,Tunaiku_PDF,Medan,New,103
2023-07-08,Tunaiku_PDF,Medan,New,66
2023-07-09,Tunaiku_PDF,Medan,New,70
2023-07-10,Tunaiku_PDF,Medan,New,105
2023-07-11,Tunaiku_PDF,Medan,New,110
2023-07-12,Tunaiku_PDF,Medan,New,133
2023-07-13,Tunaiku_PDF,Medan,New,118
2023-07-14,Tunaiku_PDF,Medan,New,108
2023-07-15,Tunaiku_PDF,Medan,New,575
2023-07-16,Tunaiku_PDF,Medan,New,68
2023-07-17,Tunaiku_PDF,Medan,New,109
2023-07-18,Tunaiku_PDF,Medan,New,112
2023-07-19,Tunaiku_PDF,Medan,New,118
2023-07-20,Tunaiku_PDF,Medan,New,110
2023-07-21,Tunaiku_PDF,Medan,New,82
2023-07-22,Tunaiku_PDF,Medan,New,61
2023-07-23,Tunaiku_PDF,Medan,New,53
2023-07-24,Tunaiku_PDF,Medan,New,109
2023-07-25,Tunaiku_PDF,Medan,New,85
2023-07-26,Tunaiku_PDF,Medan,New,105
2023-07-27,Tunaiku_PDF,Medan,New,103
2023-07-28,Tunaiku_PDF,Medan,New,84
2023-07-29,Tunaiku_PDF,Medan,New,58
2023-07-30,Tunaiku_PDF,Medan,New,64
2023-07-31,Tunaiku_PDF,Medan,New,92
2023-08-01,Tunaiku_PDF,Medan,New,105
2023-08-02,Tunaiku_PDF,Medan,New,108
2023-08-03,Tunaiku_PDF,Medan,New,86
2023-08-04,Tunaiku_PDF,Medan,New,95
2023-08-05,Tunaiku_PDF,Medan,New,55
2023-08-06,Tunaiku_PDF,Medan,New,57
2023-08-07,Tunaiku_PDF,Medan,New,350
2023-08-08,Tunaiku_PDF,Medan,New,82
2023-08-09,Tunaiku_PDF,Medan,New,113
2023-08-10,Tunaiku_PDF,Medan,New,104
2023-08-11,Tunaiku_PDF,Medan,New,93
2023-08-12,Tunaiku_PDF,Medan,New,60
2023-08-13,Tunaiku_PDF,Medan,New,46
2023-08-14,Tunaiku_PDF,Medan,New,89
2023-08-15,Tunaiku_PDF,Medan,New,91
2023-08-16,Tunaiku_PDF,Medan,New,86
2023-08-17,Tunaiku_PDF,Medan,New,79
2023-08-18,Tunaiku_PDF,Medan,New,101
2023-08-19,Tunaiku_PDF,Medan,New,49
2023-08-20,Tunaiku_PDF,Medan,New,56
2023-08-21,Tunaiku_PDF,Medan,New,92
2023-08-22,Tunaiku_PDF,Medan,New,102
2023-08-23,Tunaiku_PDF,Medan,New,99
2023-08-24,Tunaiku_PDF,Medan,New,85
2023-08-25,Tunaiku_PDF,Medan,New,72
2023-08-26,Tunaiku_PDF,Medan,New,56
2023-08-27,Tunaiku_PDF,Medan,New,58
2023-08-28,Tunaiku_PDF,Medan,New,110
2023-08-29,Tunaiku_PDF,Medan,New,98
2023-08-30,Tunaiku_PDF,Medan,New,82
2023-08-31,Tunaiku_PDF,Medan,New,80
2023-09-01,Tunaiku_PDF,Medan,New,61
2023-09-02,Tunaiku_PDF,Medan,New,44
2023-09-03,Tunaiku_PDF,Medan,New,42
2023-09-04,Tunaiku_PDF,Medan,New,88
2023-09-05,Tunaiku_PDF,Medan,New,95
2023-09-06,Tunaiku_PDF,Medan,New,109
2023-09-07,Tunaiku_PDF,Medan,New,114
2023-09-08,Tunaiku_PDF,Medan,New,82
2023-09-09,Tunaiku_PDF,Medan,New,44
2023-09-10,Tunaiku_PDF,Medan,New,46
2023-09-11,Tunaiku_PDF,Medan,New,74
2023-09-12,Tunaiku_PDF,Medan,New,106
2023-09-13,Tunaiku_PDF,Medan,New,56
2023-09-14,Tunaiku_PDF,Medan,New,97
2023-09-15,Tunaiku_PDF,Medan,New,69
2023-09-16,Tunaiku_PDF,Medan,New,44
2023-09-17,Tunaiku_PDF,Medan,New,32
2023-09-18,Tunaiku_PDF,Medan,New,89
2023-09-19,Tunaiku_PDF,Medan,New,89
2023-09-20,Tunaiku_PDF,Medan,New,71
2023-09-21,Tunaiku_PDF,Medan,New,91
2023-09-22,Tunaiku_PDF,Medan,New,85
2023-09-23,Tunaiku_PDF,Medan,New,43
2023-09-24,Tunaiku_PDF,Medan,New,35
2023-09-25,Tunaiku_PDF,Medan,New,76
