app_id,customer_id,submit_ts,latitude,longitude,loan_amount
4578,4394,2026-01-30 11:27:40,-6.242271,106.920682,3800000.0
4579,4787,2026-06-22 17:20:46,-6.184402,106.849917,5900000.0
4580,4159,2026-03-30 05:39:17,-6.222812,106.939285,4700000.0
4581,5632,2026-06-05 10:07:29,-6.749306,106.811207,9700000.0
4582,451,2026-06-24 05:55:11,-7.21572,112.792653,9500000.0
4583,6606,2026-04-12 19:20:42,-7.274239,112.893785,5500000.0
4584,2637,2026-02-11 23:48:44,-6.139646,106.724891,11900000.0
4585,9594,2026-02-14 19:49:32,-6.316262,106.714186,8800000.0
4586,8625,2026-05-21 04:03:15,-7.022314,110.392264,3400000.0
4587,1386,2026-05-13 14:22:17,-7.170217,112.833467,8700000.0
4588,9036,2026-03-26 14:11:47,-6.442081,106.821694,2400000.0
4589,2562,2026-05-18 02:48:34,3.491763,98.660835,6100000.0
4590,6433,2026-01-31 09:50:21,-7.049697,110.411548,9200000.0
4591,5276,2026-02-11 03:58:17,-7.284769,112.717627,10100000.0
4592,778,2026-03-07 14:21:18,-6.405376,106.740735,4200000.0
4593,5101,2026-03-29 12:05:06,-6.16147,106.596159,3900000.0
4594,3877,2026-06-09 01:11:52,-6.204877,106.97073,3800000.0
4595,8119,2026-03-28 20:37:25,-6.365764,106.871339,5500000.0
4596,7180,2026-06-26 01:05:26,-6.645467,106.811618,6200000.0
4597,7770,2026-03-20 02:36:15,-6.189527,106.899654,7800000.0
4598,8053,2026-05-12 04:46:59,-7.325289,112.794059,2300000.0
4599,6784,2026-04-08 09:15:17,-6.670719,106.83017,5600000.0
4600,5669,2026-05-07 19:02:10,-6.974906,107.652783,3400000.0
4601,5073,2026-06-19 19:05:10,-7.000826,107.586906,5600000.0
4602,9368,2026-03-24 15:57:52,-6.243428,106.80292,10900000.0
4603,7713,2026-06-02 02:25:34,-6.845644,107.608048,3900000.0
4604,720,2026-05-02 15:38:25,-7.228309,112.780345,4400000.0
4605,7442,2026-01-14 19:23:53,-6.26874,106.977219,2700000.0
4606,3778,2026-05-08 00:58:01,-6.918987,107.728459,10400000.0
4607,6150,2026-02-02 08:35:15,-6.262746,106.958666,8900000.0
4608,3132,2026-06-18 19:02:13,-6.123081,106.847499,4500000.0
4609,2221,2026-02-21 13:14:19,-6.216235,106.829071,13800000.0
4610,2269,2026-03-29 20:13:50,-6.152737,106.861093,1400000.0
4611,3897,2026-01-04 13:06:41,-6.210616,106.592207,3100000.0
4612,324,2026-01-02 08:51:49,-6.304686,106.918061,3300000.0
4613,7274,2026-04-16 15:18:36,-6.190082,106.824372,5800000.0
4614,2573,2026-05-03 18:18:59,-7.041798,107.642482,6300000.0
4615,7926,2026-03-04 05:31:20,-6.173317,106.848624,4400000.0
4616,181,2026-04-15 19:20:39,-6.248961,106.76086,2100000.0
4617,4947,2026-03-18 01:30:07,-6.280144,106.982145,5500000.0
4618,3038,2026-05-25 12:38:48,-6.90198,110.492341,3600000.0
4619,1044,2026-06-03 05:27:17,-6.203331,106.825343,2800000.0
4620,9274,2026-05-06 01:23:52,-6.919346,107.555502,5700000.0
4621,418,2026-01-26 01:01:43,-6.138423,106.775697,7500000.0
4622,9856,2026-02-25 12:54:51,-6.160796,107.000812,2400000.0
4623,345,2026-02-16 01:24:13,-6.234193,106.842352,3500000.0
4624,4938,2026-06-12 17:02:14,-6.239969,106.964011,4500000.0
4625,8893,2026-06-19 21:43:57,-6.273256,106.921374,12300000.0
4626,1735,2026-01-28 14:42:13,-6.838202,107.690506,9600000.0
4627,1427,2026-02-11 22:07:07,-6.289371,106.917707,7100000.0
4628,1784,2026-05-22 09:48:34,-6.168386,106.721874,15700000.0
4629,935,2026-03-24 09:48:04,-6.209756,106.846043,4500000.0
4630,7924,2026-01-03 13:38:11,-6.229668,106.629136,3900000.0
4631,9160,2026-02-17 15:07:17,-6.996705,110.482053,6200000.0
4632,8983,2026-06-08 12:43:49,-6.960157,110.435878,4400000.0
4633,3044,2026-04-17 12:46:26,-7.265251,112.706033,4000000.0
4634,5136,2026-05-25 00:20:07,-6.240015,106.802095,5300000.0
4635,4636,2026-05-13 03:31:48,-6.375539,106.809841,5900000.0
4636,248,2026-04-29 19:46:44,-7.320916,112.854568,19600000.0
4637,7707,2026-02-24 19:36:09,-6.60841,106.734681,3400000.0
4638,3724,2026-06-25 10:31:31,-7.190988,112.688904,6500000.0
4639,9247,2026-02-05 23:18:16,-6.191189,106.82138,3900000.0
4640,190,2026-06-20 23:23:01,-6.224992,106.696702,2300000.0
4641,9186,2026-02-08 16:20:37,-6.238254,106.970329,10900000.0
4642,3455,2026-01-29 23:31:00,-7.242553,112.738448,7500000.0
4643,5834,2026-01-29 04:42:40,-6.927421,107.718398,3900000.0
4644,8913,2026-03-13 01:53:08,3.669257,98.727464,11500000.0
4645,9032,2026-02-13 22:51:05,-6.133376,106.831556,9200000.0
4646,1554,2026-01-01 04:21:36,-6.20372,106.790605,6500000.0
4647,2881,2026-01-16 03:27:23,-6.178117,106.818572,6200000.0
4648,3853,2026-01-08 02:59:27,-7.281632,112.793116,5700000.0
4649,8149,2026-01-12 17:07:52,-6.948648,110.357711,4900000.0
4650,5542,2026-04-25 16:52:40,-6.119747,106.805716,2600000.0
4651,1781,2026-03-30 18:10:54,3.646546,98.706581,13100000.0
4652,5966,2026-05-19 07:34:42,-7.159044,110.390334,4700000.0
4653,3045,2026-05-13 02:58:05,-6.998961,107.649653,3900000.0
4654,1550,2026-06-05 21:09:19,-7.019516,110.467187,4900000.0
4655,1068,2026-01-24 00:33:18,-6.171417,106.830375,4300000.0
4656,6397,2026-06-16 22:24:55,-6.119327,106.820935,3900000.0
4657,4549,2026-03-17 11:36:39,-7.230532,112.745388,4600000.0
4658,8325,2026-01-24 04:31:50,-7.266699,112.689203,3300000.0
4659,6304,2026-04-04 20:24:25,-6.299203,106.800468,5100000.0
4660,3899,2026-01-10 14:36:28,-6.588518,106.827925,3100000.0
4661,9562,2026-02-08 15:50:15,-6.178739,106.832825,4400000.0
4662,2556,2026-03-09 16:48:55,-6.192283,106.815803,4100000.0
4663,6255,2026-03-29 22:20:06,-6.263734,106.879934,7100000.0
4664,7722,2026-06-17 00:25:58,-6.362384,106.779222,4200000.0
4665,9024,2026-06-11 16:08:14,-6.965334,110.475146,6100000.0
4666,7256,2026-01-30 01:03:26,-7.079954,110.499599,12200000.0
4667,8008,2026-01-29 21:53:03,-6.092166,106.804417,1500000.0
4668,8703,2026-05-16 16:56:26,-6.312275,107.058635,4800000.0
4669,6512,2026-05-13 15:50:38,-6.165528,106.930138,6300000.0
4670,3399,2026-01-26 23:39:32,-6.962842,110.431898,5300000.0
4671,657,2026-05-27 15:21:10,-7.27351,112.792327,11200000.0
4672,1906,2026-01-15 23:54:00,3.547817,98.617428,8300000.0
4673,3467,2026-03-28 01:38:11,-6.985005,110.407632,5900000.0
4674,8512,2026-03-17 20:03:20,-7.266322,112.73364,4900000.0
4675,862,2026-01-19 01:12:46,-6.951792,107.641249,4100000.0
4676,1698,2026-05-26 14:02:01,-6.36096,106.881236,4900000.0
4677,8153,2026-04-28 02:20:37,-7.251882,112.757931,8400000.0
4678,7855,2026-04-29 11:16:54,-6.270008,107.007317,5200000.0
4679,6682,2026-03-18 12:20:17,-6.149543,106.60207,3900000.0
4680,1454,2026-01-18 11:02:33,-6.175929,107.000067,15100000.0
4681,3487,2026-01-04 00:25:34,-6.283926,106.882513,5600000.0
4682,6751,2026-03-08 21:57:35,-6.238792,106.919587,10500000.0
4683,1646,2026-05-08 03:43:44,-6.218651,106.957191,7500000.0
4684,6426,2026-01-27 05:57:52,-6.462271,106.821362,11700000.0
4685,481,2026-02-12 07:25:16,3.576941,98.730668,4100000.0
4686,7191,2026-06-06 01:41:54,-6.450769,106.805954,5000000.0
4687,9246,2026-04-02 09:56:37,-6.257265,106.863909,6300000.0
4688,8864,2026-06-15 21:38:28,-6.265727,107.077494,5700000.0
4689,2136,2026-01-30 15:31:05,-6.196739,106.922603,3800000.0
4690,8546,2026-04-07 12:34:22,-6.650284,106.838315,6100000.0
4691,3894,2026-05-03 10:22:47,3.627088,98.644631,4400000.0
4692,5483,2026-06-01 00:43:38,-7.340171,112.725697,26600000.0
4693,3563,2026-05-14 00:08:57,-6.987522,110.415362,3600000.0
4694,3344,2026-03-05 04:00:24,-6.093857,106.863671,3900000.0
4695,1643,2026-05-12 16:49:54,-6.26867,106.910777,3800000.0
4696,9339,2026-06-05 08:48:23,-6.260852,106.812356,15300000.0
4697,5108,2026-05-12 09:12:45,-6.262972,106.894972,4600000.0
4698,1239,2026-02-17 07:57:22,-6.156102,106.564163,6300000.0
4699,5028,2026-04-09 17:46:14,-6.165346,106.854952,7400000.0
4700,3591,2026-02-10 02:13:46,-6.179945,106.896061,4800000.0
4701,4354,2026-03-16 18:14:15,-6.900899,107.676662,8000000.0
4702,6153,2026-02-13 14:05:55,-6.184831,106.797763,7800000.0
4703,9683,2026-06-21 01:11:18,-6.232504,106.813499,3300000.0
4704,4876,2026-04-29 02:44:01,-7.112308,112.760797,10300000.0
4705,7789,2026-06-17 05:48:32,-6.987584,110.451776,2100000.0
4706,9039,2026-02-17 09:27:34,-6.120491,106.860959,2800000.0
4707,5969,2026-03-27 05:27:12,-6.913332,110.377114,9400000.0
4708,7517,2026-03-31 10:23:23,-6.176219,106.720717,8200000.0
4709,7080,2026-04-16 23:19:22,-6.945224,110.444768,5700000.0
4710,263,2026-02-21 13:44:48,-6.873188,107.662531,3000000.0
4711,3452,2026-04-15 02:08:17,-6.249132,106.781142,6200000.0
4712,3817,2026-05-20 02:06:55,-6.243215,106.856983,8800000.0
4713,3824,2026-01-27 09:23:00,-6.112575,106.939864,11000000.0
4714,5531,2026-03-30 03:35:26,-6.258119,107.072611,11600000.0
4715,5578,2026-04-19 11:47:42,-6.209696,107.034276,4500000.0
4716,5965,2026-03-02 21:16:32,-6.21724,107.025147,3000000.0
4717,8257,2026-02-07 03:43:46,-6.162936,106.902898,4100000.0
4718,9123,2026-01-26 18:11:50,-6.892514,107.616101,4600000.0
4719,8044,2026-01-29 02:03:17,-6.112369,106.585499,4400000.0
4720,3539,2026-05-29 04:40:19,-6.843398,107.600289,9100000.0
4721,7591,2026-05-25 11:52:25,-7.326444,112.791483,12900000.0
4722,8796,2026-06-29 15:26:48,-6.165424,107.076856,8800000.0
4723,8946,2026-01-12 00:27:26,-6.134094,106.85762,2800000.0
4724,9209,2026-04-05 20:04:30,-6.247699,106.809275,5500000.0
4725,1801,2026-03-26 19:18:20,-6.243179,107.000933,10800000.0
4726,3481,2026-06-20 17:53:27,-6.16098,106.831917,2600000.0
4727,2157,2026-02-18 07:44:36,-6.560371,106.751943,5900000.0
4728,3718,2026-06-11 21:04:04,-6.257773,106.779882,5500000.0
4729,3512,2026-03-06 00:24:18,-6.205946,107.104675,3700000.0
4730,4654,2026-02-01 12:54:17,-7.203224,112.69613,7300000.0
4731,1027,2026-05-23 23:35:28,-6.472878,106.82627,4900000.0
4732,4377,2026-05-20 18:10:27,-6.167639,106.828505,6700000.0
4733,816,2026-04-02 02:29:39,-6.260862,106.634367,14000000.0
4734,6330,2026-05-11 16:29:01,-6.933052,110.526799,7000000.0
4735,2856,2026-02-20 15:47:26,-6.181731,106.892116,2600000.0
4736,5358,2026-06-27 09:14:05,-6.185944,106.863126,5400000.0
4737,2000,2026-01-20 12:05:28,-6.213503,106.583133,8000000.0
4738,7590,2026-01-19 18:56:50,-6.996607,110.496582,3200000.0
4739,52,2026-04-13 17:02:18,-6.970433,110.312833,4500000.0
4740,4262,2026-02-24 20:10:10,-6.281554,106.858756,3300000.0
4741,8585,2026-03-15 13:06:57,-6.202814,106.789632,8300000.0
4742,70,2026-02-24 14:22:11,-6.188746,106.865518,4700000.0
4743,2832,2026-01-01 10:40:29,-6.48836,106.781071,13800000.0
4744,579,2026-02-06 09:44:05,-6.990177,110.541968,8200000.0
4745,8870,2026-03-17 18:37:11,-6.278547,106.918601,5400000.0
4746,8727,2026-04-28 16:45:48,-6.305413,106.86017,8100000.0
4747,7018,2026-01-25 04:25:26,-6.070448,106.781338,4400000.0
4748,7047,2026-01-01 05:10:59,-7.002217,110.409508,6400000.0
4749,2156,2026-01-14 20:53:52,-6.551938,106.875112,7100000.0
4750,2376,2026-04-14 21:35:36,-6.203681,106.761363,6100000.0
4751,2217,2026-01-05 11:41:27,-6.22114,106.886396,4100000.0
4752,2613,2026-05-02 13:47:33,-6.459592,106.751091,7200000.0
4753,2610,2026-05-01 02:37:24,-6.181292,106.793066,8100000.0
4754,6000,2026-04-12 00:10:28,-6.342076,106.946066,7000000.0
4755,5767,2026-02-20 17:05:41,-6.138876,106.851245,7400000.0
4756,6817,2026-05-12 19:31:46,-6.106736,106.835416,7500000.0
4757,323,2026-05-11 07:50:56,-6.226088,106.819882,10400000.0
4758,7821,2026-04-28 11:51:44,-6.907223,107.637233,9200000.0
4759,8353,2026-01-03 09:22:02,-6.28733,107.098624,7800000.0
4760,2353,2026-02-02 03:27:10,-6.212592,106.814834,7000000.0
4761,8431,2026-03-08 20:07:19,-6.287851,106.809315,8100000.0
4762,9912,2026-06-24 16:21:35,-6.282743,107.045416,6300000.0
4763,1185,2026-05-14 02:47:29,-6.854769,110.388925,4800000.0
4764,2076,2026-03-28 05:08:31,-6.257236,106.844388,8700000.0
4765,4574,2026-06-07 22:47:44,-6.455243,106.758705,11600000.0
4766,789,2026-03-15 01:56:58,3.569566,98.690842,6500000.0
4767,3751,2026-06-21 19:07:05,-6.476511,106.760316,12700000.0
4768,1365,2026-06-21 23:44:10,-6.257232,106.803157,12300000.0
4769,5188,2026-03-11 06:35:39,-6.50629,106.773324,24300000.0
4770,9286,2026-01-16 22:35:39,-6.834147,106.740633,8900000.0
4771,8061,2026-02-23 11:23:44,-6.217487,106.913315,5700000.0
4772,2832,2026-02-14 22:17:17,-6.488804,106.800797,5700000.0
4773,7578,2026-04-23 05:49:36,-7.30991,112.688072,5400000.0
4774,3167,2026-03-29 21:31:31,-6.332003,106.803241,6200000.0
4775,2716,2026-03-27 12:53:03,-7.292272,112.717513,11200000.0
4776,1246,2026-06-20 20:59:02,-6.122821,106.850808,5800000.0
4777,8595,2026-04-05 01:59:34,-7.037717,110.405071,8600000.0
4778,8155,2026-01-17 21:41:32,-6.172884,107.011669,4900000.0
4779,330,2026-06-17 21:32:57,-6.331497,106.868571,7000000.0
4780,751,2026-06-14 21:51:42,-6.069095,106.7846,7400000.0
4781,208,2026-06-01 17:05:08,-6.226264,106.726223,7500000.0
4782,1921,2026-06-24 18:29:22,-7.188808,112.697608,3200000.0
4783,6541,2026-05-26 08:40:13,-7.008173,110.436428,13500000.0
4784,6242,2026-01-04 16:57:55,-6.380971,106.813823,8200000.0
4785,8279,2026-02-10 11:06:18,-6.620367,106.777134,2700000.0
4786,7756,2026-01-27 09:52:10,-6.197752,106.847621,5500000.0
4787,8875,2026-05-24 03:26:04,-6.890405,107.590829,9800000.0
4788,3460,2026-06-05 18:31:54,-6.977782,107.671493,6100000.0
4789,5348,2026-04-01 06:43:33,-6.285743,106.807492,3800000.0
4790,7373,2026-05-04 15:50:19,-6.171058,106.788203,12600000.0
4791,3386,2026-05-10 12:06:28,-6.353842,107.01565,8000000.0
4792,8643,2026-06-09 18:29:14,-6.287556,106.939697,20600000.0
4793,8016,2026-05-13 09:00:02,-7.398985,112.76609,4300000.0
4794,9662,2026-06-24 03:50:52,-6.535247,106.678944,5400000.0
4795,9550,2026-03-16 08:50:09,-6.903665,107.611811,3000000.0
4796,1487,2026-02-16 10:57:14,-6.955848,107.630816,11900000.0
4797,6707,2026-01-16 12:35:46,-6.963968,107.587598,5300000.0
4798,9073,2026-04-04 05:59:22,-6.301433,106.834038,4900000.0
4799,1878,2026-01-29 22:17:48,-6.612359,106.821329,4700000.0
4800,5649,2026-06-22 21:22:12,-6.242263,106.91065,3700000.0
4801,7170,2026-04-03 18:31:13,-6.253654,106.957801,8500000.0
4802,4726,2026-04-14 13:12:49,-6.604853,106.743534,6300000.0
4803,7791,2026-04-11 00:30:58,-6.160624,107.0907,2800000.0
4804,6423,2026-03-06 07:57:42,-6.270543,106.746376,7900000.0
4805,5521,2026-04-26 22:22:06,-6.190278,106.674942,3000000.0
4806,6084,2026-05-18 02:59:34,-6.216662,106.909175,2400000.0
4807,3901,2026-02-15 02:15:27,-6.933356,110.461145,6900000.0
4808,8399,2026-05-19 02:12:42,-6.158067,106.886153,3100000.0
4809,8017,2026-01-14 09:03:10,-7.244735,112.779158,17100000.0
4810,9947,2026-06-14 00:30:04,-6.198242,106.809915,7200000.0
4811,3713,2026-01-25 07:59:02,-6.275654,106.996518,13900000.0
4812,9126,2026-01-31 11:34:03,-6.180435,106.812583,2900000.0
4813,115,2026-03-23 04:05:54,-6.153185,106.829842,6100000.0
4814,509,2026-05-22 03:36:29,-7.009121,110.556796,8300000.0
4815,9062,2026-03-01 04:23:22,-6.937235,107.560052,3500000.0
4816,6737,2026-01-20 16:03:33,-6.23532,106.881359,2400000.0
4817,5994,2026-03-31 17:16:24,-6.861532,107.515381,7500000.0
4818,1018,2026-03-09 16:02:32,-6.20396,107.016798,15300000.0
4819,3853,2026-01-29 22:24:29,-7.283369,112.783713,3800000.0
4820,3561,2026-05-17 23:36:59,-7.293334,112.882071,8400000.0
4821,7603,2026-03-31 15:25:17,-7.017427,110.388839,13500000.0
4822,5759,2026-03-10 12:07:03,-6.889213,110.479828,7100000.0
4823,1808,2026-06-05 13:50:10,-6.970939,107.60511,1700000.0
4824,6141,2026-02-14 05:14:20,-7.250275,112.799942,8000000.0
4825,4928,2026-06-17 17:42:22,-6.658401,106.863713,10000000.0
4826,3337,2026-06-02 16:10:55,-6.158816,106.739917,18800000.0
4827,4099,2026-06-10 03:29:53,-7.017302,110.352936,6300000.0
4828,1963,2026-04-09 01:33:41,-6.486331,106.843596,3800000.0
4829,7603,2026-01-17 01:43:17,-7.04399,110.385182,5900000.0
4830,4079,2026-02-01 18:21:07,-6.146137,106.782215,13800000.0
4831,3866,2026-01-06 07:04:02,-7.051756,110.430338,5800000.0
4832,4928,2026-06-01 11:43:49,-6.642474,106.84666,2200000.0
4833,4148,2026-01-16 04:18:05,-6.300943,106.586491,1500000.0
4834,1335,2026-06-01 02:18:14,-6.200846,106.799358,6500000.0
4835,796,2026-01-16 06:42:18,-6.264952,107.052226,9700000.0
4836,6957,2026-02-05 07:02:05,-6.280131,106.79752,4100000.0
4837,6587,2026-06-16 05:36:29,-6.083248,106.872691,7300000.0
4838,7376,2026-03-16 02:13:31,-7.273713,112.765141,4000000.0
4839,8965,2026-05-07 00:24:54,-6.189951,106.920464,7300000.0
4840,2188,2026-01-02 03:55:47,-6.535611,106.806589,4600000.0
4841,8431,2026-05-11 23:10:52,-6.263311,106.811236,3100000.0
4842,6294,2026-01-08 00:45:40,-6.207884,106.959879,4700000.0
4843,5085,2026-04-05 12:19:20,-6.997449,110.388074,6400000.0
4844,7148,2026-03-26 05:40:24,-6.215796,106.880536,6700000.0
4845,4978,2026-01-25 00:40:25,-6.259622,106.906594,2800000.0
4846,790,2026-04-04 05:23:49,-6.184807,106.925746,6400000.0
4847,1021,2026-06-18 12:46:32,-6.608085,106.889421,9700000.0
4848,3682,2026-06-04 22:23:03,-6.233259,106.899939,4000000.0
4849,4982,2026-06-12 16:10:48,-6.979515,107.581578,14900000.0
4850,3240,2026-05-03 16:59:11,-7.011335,110.421414,7200000.0
4851,9731,2026-04-28 03:34:24,-6.543113,106.835097,3300000.0
4852,2247,2026-04-05 10:44:56,3.719171,98.725961,5700000.0
4853,2067,2026-03-31 05:15:39,-7.020899,110.477283,3500000.0
4854,3677,2026-02-26 05:58:03,-6.186747,106.469846,2100000.0
4855,5029,2026-01-10 18:03:52,-6.238512,106.593431,5700000.0
4856,6611,2026-06-28 10:35:33,-6.995132,110.481589,4400000.0
4857,4135,2026-03-06 08:46:33,-6.238098,107.004828,4300000.0
4858,8400,2026-02-28 23:54:22,-6.331512,106.882519,10500000.0
4859,5267,2026-02-18 09:08:21,-6.384242,106.688096,2900000.0
4860,886,2026-03-20 02:50:33,-6.263594,106.898735,3800000.0
4861,6336,2026-04-10 07:24:38,-6.209448,106.783892,4400000.0
4862,3243,2026-03-19 16:46:08,-6.650621,106.851373,2100000.0
4863,454,2026-06-18 04:52:53,-6.207843,106.852975,5800000.0
4864,5674,2026-02-16 18:34:20,-6.684488,106.954694,5000000.0
4865,4207,2026-04-21 12:29:27,-6.929685,110.342915,11500000.0
4866,8560,2026-02-25 13:55:33,-6.41857,106.659756,16000000.0
4867,6401,2026-04-14 22:43:35,-6.232346,106.607894,8200000.0
4868,4904,2026-05-03 00:57:44,-6.25212,106.88869,4400000.0
4869,6980,2026-01-19 22:15:24,-7.3227,112.821746,5700000.0
4870,4758,2026-02-09 08:50:07,-6.241672,106.810815,11900000.0
4871,7255,2026-01-29 09:21:10,-7.337954,112.746138,7200000.0
4872,6196,2026-06-01 18:37:33,-6.537339,106.844629,3100000.0
4873,8423,2026-04-16 16:32:22,-7.262301,112.762992,6200000.0
4874,6081,2026-06-14 09:04:39,-6.208418,106.781213,6200000.0
4875,5129,2026-01-09 14:22:21,3.621206,98.72092,5400000.0
4876,7612,2026-04-14 14:51:38,-6.220664,106.881959,1600000.0
4877,10,2026-01-16 20:59:34,-6.32922,106.914428,10100000.0
4878,760,2026-04-16 09:38:43,-6.143089,106.949508,8200000.0
4879,2841,2026-03-06 17:11:51,-6.230062,106.963224,3500000.0
4880,3622,2026-05-23 23:47:22,-6.790882,107.579839,4100000.0
4881,6496,2026-02-01 20:43:56,-6.19736,106.590168,8200000.0
4882,2668,2026-04-26 09:01:03,-6.169584,106.755561,10800000.0
4883,7751,2026-05-06 04:53:23,-6.84725,110.509483,6100000.0
4884,3764,2026-05-14 15:59:19,3.559147,98.731101,15700000.0
4885,8532,2026-05-18 20:10:49,-6.276045,106.979639,6900000.0
4886,5739,2026-03-22 14:26:53,-6.198862,106.877159,4300000.0
4887,1299,2026-06-11 10:25:14,-6.127267,106.808433,9200000.0
4888,447,2026-04-30 09:17:54,-6.186588,106.920058,8200000.0
4889,4055,2026-02-26 15:54:46,-6.89388,107.559233,7000000.0
4890,3663,2026-06-22 06:23:45,-6.168691,106.827048,10700000.0
4891,8813,2026-06-19 21:00:45,-6.145604,106.764713,4100000.0
4892,2838,2026-01-18 14:57:26,-6.915692,107.619601,8400000.0
4893,1143,2026-06-05 18:48:39,-6.449378,106.80239,2400000.0
4894,8825,2026-06-24 14:03:16,-6.289291,106.871896,5900000.0
4895,5110,2026-04-03 07:32:26,-6.982988,107.578711,5800000.0
4896,4679,2026-02-13 14:38:22,-6.952558,107.587568,4600000.0
4897,4305,2026-05-06 13:06:22,-7.021896,110.448867,8900000.0
4898,7015,2026-06-29 07:46:50,-6.209962,106.846282,6300000.0
4899,7205,2026-06-26 22:35:53,-6.208652,106.809251,5300000.0
4900,7877,2026-04-21 03:50:05,-6.056671,106.846219,2900000.0
4901,1701,2026-04-17 12:31:04,-6.549023,106.786054,4400000.0
4902,2992,2026-04-11 14:43:58,-6.405351,106.756036,5300000.0
4903,4525,2026-06-20 19:46:25,-6.276934,106.960607,4400000.0
4904,5909,2026-02-10 23:40:27,-6.628822,106.83719,4700000.0
4905,8310,2026-05-28 16:30:41,-7.177949,112.718665,6000000.0
4906,7806,2026-05-16 09:26:01,-6.223574,106.718211,3200000.0
4907,9165,2026-01-10 20:50:57,-7.307343,112.704151,7300000.0
4908,3687,2026-04-04 14:41:04,-7.251653,112.749652,5800000.0
4909,6437,2026-04-21 08:52:29,-6.284238,106.67263,4000000.0
4910,5678,2026-04-09 08:52:04,-6.593941,106.824219,22200000.0
4911,8207,2026-06-01 06:27:05,-6.135536,106.643078,6200000.0
4912,3353,2026-06-13 16:54:28,-6.138679,106.807454,4700000.0
4913,7637,2026-02-04 20:19:00,-6.268062,106.861644,8600000.0
4914,7880,2026-03-01 19:18:21,-6.302899,106.832033,5500000.0
4915,3038,2026-04-06 10:28:10,-6.908078,110.508534,8000000.0
4916,2316,2026-04-18 22:35:30,-7.195054,112.774558,5200000.0
4917,7347,2026-04-21 04:45:01,-6.310663,106.882891,4700000.0
4918,4681,2026-03-27 12:38:05,-6.219287,106.920533,9100000.0
4919,8389,2026-01-05 14:11:19,-7.249607,112.709483,10300000.0
4920,7915,2026-03-16 19:12:50,-7.346898,112.745582,7700000.0
4921,3664,2026-03-23 01:24:23,-6.181305,106.825923,4400000.0
4922,4735,2026-04-21 11:07:35,-6.0292,107.093986,3300000.0
4923,6207,2026-03-27 22:13:30,-6.352258,106.890979,6900000.0
4924,7204,2026-04-07 03:33:18,-6.936962,107.60153,3600000.0
4925,4989,2026-06-12 10:41:39,-6.199417,106.6211,8100000.0
4926,8263,2026-02-05 16:18:56,-6.185566,106.804706,6900000.0
4927,7670,2026-05-28 05:17:42,-6.181247,106.886271,6300000.0
4928,9814,2026-03-19 14:54:48,3.591918,98.585225,9700000.0
4929,5273,2026-02-12 14:49:56,-6.255732,106.616097,2200000.0
4930,502,2026-02-19 18:23:13,-6.203327,106.868259,9000000.0
4931,258,2026-01-09 20:08:58,-6.971863,110.425717,3800000.0
4932,1626,2026-01-12 15:47:48,-6.370921,106.96309,7100000.0
4933,6719,2026-03-11 07:19:27,-6.202563,107.009194,5500000.0
4934,8618,2026-04-12 08:10:55,-6.941352,110.414931,5600000.0
4935,452,2026-04-21 10:41:05,-6.175106,106.881883,3100000.0
4936,9923,2026-03-20 14:15:44,-7.028777,110.448123,7900000.0
4937,4279,2026-01-24 12:53:52,-6.981851,107.680396,10500000.0
4938,6631,2026-01-20 14:08:06,-6.226293,106.800255,5500000.0
4939,949,2026-05-25 21:01:31,-6.147048,106.832558,4500000.0
4940,6047,2026-02-23 13:30:32,-7.112073,112.870691,7900000.0
4941,1181,2026-01-26 17:12:27,-6.339325,106.896921,6400000.0
4942,4456,2026-06-26 01:01:12,-7.135461,112.789914,6300000.0
4943,3608,2026-03-25 01:08:13,-6.334101,106.792822,7100000.0
4944,3191,2026-04-02 20:34:37,3.530873,98.618806,14400000.0
4945,1143,2026-02-19 09:04:27,-6.447625,106.808282,5600000.0
4946,1033,2026-05-25 07:20:21,-7.253515,112.755506,2400000.0
4947,5550,2026-03-08 05:43:10,-6.273094,106.825884,4600000.0
4948,2809,2026-06-23 02:11:24,-7.21833,112.709913,2800000.0
4949,498,2026-01-30 21:47:03,-6.257853,106.781068,9300000.0
4950,6750,2026-03-06 03:25:23,-6.211819,106.839082,6400000.0
4951,7854,2026-02-05 01:28:07,-6.155466,106.779779,10600000.0
4952,3200,2026-02-01 08:42:31,-6.925225,107.748729,14500000.0
4953,1350,2026-05-19 05:34:49,3.502597,98.613133,3800000.0
4954,5525,2026-03-29 02:05:14,-6.187157,106.828741,5000000.0
4955,243,2026-06-09 01:33:33,-6.247213,106.926537,5300000.0
4956,6418,2026-02-20 02:23:13,-6.088284,106.55976,7800000.0
4957,9664,2026-03-21 01:41:32,-6.210888,106.916008,7700000.0
4958,7165,2026-03-05 12:06:11,-6.297639,106.868079,4500000.0
4959,1400,2026-02-11 05:23:02,-6.157259,106.898933,4000000.0
4960,6760,2026-01-25 00:54:24,-6.892334,110.465383,5600000.0
4961,5480,2026-03-17 14:43:49,-6.160239,106.868657,7800000.0
4962,446,2026-06-10 05:29:40,-6.79792,110.391632,4900000.0
4963,5433,2026-01-09 04:05:41,-6.225919,106.660859,5200000.0
4964,8815,2026-02-11 20:17:27,3.620813,98.721766,12200000.0
4965,8620,2026-02-02 19:01:54,-7.274952,112.759471,5500000.0
4966,7648,2026-05-25 01:34:32,-6.078737,106.92369,3100000.0
